"congno" "sticpsr" "cd" "stalpha" "occup" "score1" "score2" "year" "stgj" "po" "dv" "dvp" "redist" "i2" "demqa" "i1" "demqal" "nstate" "dpvote" "normvote" "dvfix" "dvpfix"
"6070" 94 21 12 "ILLINOI" 0 0.635 -0.102 76 13 0 0.272 0.389 0 -1 -1 -1 -1 "Illinois" 0.30924 0.305627059508275 0.372 0.489
"6071" 94 21 13 "ILLINOI" 0 0.156 -0.197 76 13 0 0.312 0.455 0 -1 -1 -1 -1 "Illinois" 0.37174 0.368127059508275 0.412 0.555
"6072" 94 21 14 "ILLINOI" 0 0.206 -0.213 76 13 0 0.256 0.334 0 -1 -1 -1 -1 "Illinois" 0.28858 0.284967059508275 0.356 0.434
"6073" 94 21 15 "ILLINOI" 0 -0.278 0.013 76 13 0 0.461 0.533 0 1 1 0 -1 "Illinois" 0.40473 0.401117059508275 0.361 0.533
"6074" 94 21 16 "ILLINOI" 0 0.007 -0.284 76 13 0 0.321 0.341 0 -1 -1 -1 -1 "Illinois" 0.4127 0.409087059508275 0.421 0.441
"6075" 94 21 17 "ILLINOI" 0 0.16 -0.13 76 13 0 0.418 0.485 0 -1 -1 -1 0 "Illinois" 0.44276 0.439147059508275 0.518 0.585
"6076" 94 21 18 "ILLINOI" 0 0.322 -0.102 76 13 0 0.423 0.452 0 -1 -1 -1 -1 "Illinois" 0.43756 0.433947059508275 0.523 0.552
"6077" 94 21 19 "ILLINOI" 0 0.032 -0.216 76 13 0 0.315 0.347 0 -1 -1 -1 -1 "Illinois" 0.46243 0.458817059508275 0.415 0.447
"6078" 94 21 20 "ILLINOI" 0 0.113 -0.229 76 13 1 0.364 0.452 0 -1 0 -1 0 "Illinois" 0.47239 0.468777059508275 0.464 0.552
"6079" 94 21 21 "ILLINOI" 0 0.097 -0.119 76 13 0 0.255 0.342 0 -1 -1 -1 -1 "Illinois" 0.44532 0.441707059508275 0.355 0.442
"6080" 94 21 22 "ILLINOI" 0 -0.106 0.188 76 13 0 0.614 0.598 0 1 1 1 1 "Illinois" 0.48499 0.481377059508275 0.514 0.498
"6081" 94 21 23 "ILLINOI" 0 -0.3 0.131 76 13 0 0.786 0.805 0 1 1 1 1 "Illinois" 0.5915 0.587887059508275 0.686 0.705
"6082" 94 21 24 "ILLINOI" 0 -0.351 -0.101 76 13 0 0.674 0.596 0 1 1 0 0 "Illinois" 0.5386 0.534987059508275 0.574 0.596
"6083" 94 22 1 "INDIANA" 0 -0.332 0.035 76 14 0 0.713 0.686 0 0 1 1 1 "Indiana" 0.613 0.618592827351113 0.713 0.586
"6084" 94 22 2 "INDIANA" 0 -0.104 -0.006 76 14 1 0.552 0.611 0 1 0 -1 -1 "Indiana" 0.3935 0.399092827351113 0.452 0.711
"6085" 94 22 3 "INDIANA" 0 -0.42 -0.027 76 14 0 0.569 0.641 0 1 1 1 1 "Indiana" 0.46124 0.466832827351113 0.469 0.541
"6086" 94 22 4 "INDIANA" 0 -0.158 -0.059 76 14 0 0.451 0.527 0 1 1 1 0 "Indiana" 0.40328 0.408872827351113 0.351 0.427
"6087" 94 22 5 "INDIANA" 0 0.122 -0.089 76 14 0 0.383 0.434 0 -1 -1 -1 0 "Indiana" 0.42775 0.433342827351113 0.483 0.534
"6088" 94 22 6 "INDIANA" 0 0.022 -0.056 76 14 0 0.549 0.524 0 1 1 -1 -1 "Indiana" 0.41463 0.420222827351113 0.449 0.624
"6089" 94 22 7 "INDIANA" 0 0.272 0.032 76 14 0 0.373 0.424 0 -1 -1 -1 0 "Indiana" 0.47352 0.479112827351113 0.473 0.524
"6090" 94 22 8 "INDIANA" 0 -0.317 -0.083 76 14 0 0.505 0.534 0 0 NA -1 0 "Indiana" 0.50132 0.506912827351113 0.505 0.634
"6091" 94 22 9 "INDIANA" 0 -0.158 -0.07 76 14 0 NA 0.711 0 1 1 1 0 "Indiana" 0.51021 0.515802827351113 NA 0.611
"6092" 94 22 10 "INDIANA" 0 -0.166 -0.145 76 14 1 0.598 0.544 0 1 0 -1 0 "Indiana" 0.45028 0.455872827351113 0.498 0.644
"6093" 94 22 11 "INDIANA" 0 -0.128 -0.227 76 14 1 0.608 0.525 0 1 0 -1 0 "Indiana" 0.4539 0.459492827351113 0.508 0.625
"6094" 94 31 1 "IOWA" 0 -0.434 -0.144 76 15 0 0.479 0.544 0 1 1 1 1 "Iowa" 0.49908 0.497475328601292 0.379 0.444
"6095" 94 31 2 "IOWA" 0 -0.286 -0.158 76 15 1 0.506 0.515 0 1 0 0 0 "Iowa" 0.49548 0.493875328601292 0.406 0.515
"6096" 94 31 3 "IOWA" 0 0.248 -0.088 76 15 1 0.435 0.492 0 -1 0 0 0 "Iowa" 0.48305 0.481445328601292 0.535 0.492
"6097" 94 31 4 "IOWA" 0 -0.217 0.021 76 15 0 0.691 0.643 0 1 1 1 1 "Iowa" 0.54106 0.539455328601292 0.591 0.543
"6098" 94 31 5 "IOWA" 0 -0.218 -0.242 76 15 0 0.656 0.511 0 1 1 -1 -1 "Iowa" 0.49024 0.488635328601292 0.556 0.611
"6099" 94 31 6 "IOWA" 0 -0.256 -0.226 76 15 0 0.681 0.546 0 1 1 -1 0 "Iowa" 0.45759 0.455985328601292 0.581 0.646
"6100" 94 32 1 "KANSAS" 0 0.285 -0.007 76 16 0 0.269 0.361 0 -1 -1 -1 0 "Kansas" 0.46165 0.4861 0.369 0.461
"6101" 94 32 2 "KANSAS" 0 -0.247 -0.181 76 16 0 0.517 0.556 0 1 1 0 -1 "Kansas" 0.44809 0.47254 0.417 0.556
"6102" 94 32 3 "KANSAS" 0 0.23 -0.054 76 16 0 0.297 0.357 0 -1 -1 -1 -1 "Kansas" 0.41823 0.44268 0.397 0.457
"6103" 94 32 4 "KANSAS" 0 0.142 -0.086 76 16 1 0.509 0.465 0 -1 0 -1 0 "Kansas" 0.48994 0.51439 0.609 0.565
"6104" 94 32 5 "KANSAS" 0 0.166 -0.013 76 16 0 0.374 0.448 0 -1 -1 -1 0 "Kansas" 0.49042 0.51487 0.474 0.548
"6105" 94 51 1 "KENTUCK" 0 0.021 0.218 76 17 0 0.82 0.807 0 1 1 0 1 "Kentucky" 0.66619 0.6683986622477 0.72 0.807
"6106" 94 51 2 "KENTUCK" 0 -0.116 0.183 76 17 1 0.604 0.755 0 1 0 1 1 "Kentucky" 0.5546 0.5568086622477 0.504 0.655
"6107" 94 51 3 "KENTUCK" 0 -0.148 -0.075 76 17 1 0.581 0.724 0 1 0 1 1 "Kentucky" 0.55492 0.5571286622477 0.481 0.624
"6108" 94 51 4 "KENTUCK" 0 0.306 0.072 76 17 0 0.441 0.483 0 -1 -1 -1 -1 "Kentucky" 0.42783 0.4300386622477 0.541 0.583
"6109" 94 51 5 "KENTUCK" 0 0.118 0.027 76 17 0 0.329 0.301 0 -1 -1 -1 -1 "Kentucky" 0.43051 0.4327186622477 0.429 0.401
"6110" 94 51 6 "KENTUCK" 0 -0.133 0.066 76 17 0 NA 0.749 0 1 1 1 1 "Kentucky" 0.53142 0.5336286622477 NA 0.649
"6111" 94 51 7 "KENTUCK" 0 -0.22 0.124 76 17 0 0.732 0.756 0 1 1 1 1 "Kentucky" 0.60907 0.6112786622477 0.632 0.656
"6112" 94 45 1 "LOUISIA" 0 0.178 0.301 76 18 0 0.519 NA 0 0 1 1 1 "Louisian" 0.51276 0.450311694154119 0.519 NA
"6113" 94 45 2 "LOUISIA" 0 -0.162 0.12 76 18 0 NA 0.849 0 1 1 1 1 "Louisian" 0.55718 0.49473169415412 NA 0.749
"6114" 94 45 3 "LOUISIA" 0 0.355 0.044 76 18 0 0.267 0.415 0 -1 -1 -1 0 "Louisian" 0.45379 0.391341694154119 0.367 0.515
"6115" 94 45 4 "LOUISIA" 0 0.267 0.417 76 18 0 NA NA 0 1 1 1 1 "Louisian" 0.45764 0.395191694154119 NA NA
"6116" 94 45 5 "LOUISIA" 0 0.16 0.27 76 18 0 0.525 NA 0 0 NA 1 1 "Louisian" 0.49115 0.428701694154119 0.525 NA
"6117" 94 45 6 "LOUISIA" 0 0.277 -0.005 76 18 1 0.348 0.459 0 -1 0 0 NA "Louisian" 0.5468 0.484351694154119 0.448 0.459
"6118" 94 45 7 "LOUISIA" 0 0.065 0.22 76 18 0 0.833 0.893 0 1 1 1 1 "Louisian" 0.60746 0.54501169415412 0.733 0.793
"6119" 94 45 8 "LOUISIA" 0 -0.144 0.192 76 18 0 NA NA 0 1 1 1 1 "Louisian" 0.61609 0.55364169415412 NA NA
"6120" 94 2 1 "MAINE" 0 0.042 -0.195 76 19 0 0.426 0.498 0 -1 -1 1 0 "Maine" 0.49317 0.487484588161936 0.526 0.398
"6121" 94 2 2 "MAINE" 0 -0.014 -0.278 76 19 1 0.204 0.286 0 -1 0 -1 -1 "Maine" 0.49858 0.492894588161936 0.304 0.386
"6122" 94 52 1 "MARYLAN" 0 0.372 -0.063 76 20 1 0.459 0.47 0 -1 0 -1 -1 "Maryland" 0.49312 0.490715182336356 0.559 0.57
"6123" 94 52 2 "MARYLAN" 0 -0.176 -0.031 76 20 0 0.798 0.771 0 1 1 1 1 "Maryland" 0.48259 0.480185182336356 0.698 0.671
"6124" 94 52 3 "MARYLAN" 0 -0.408 -0.12 76 20 0 0.746 0.838 0 0 0 1 1 "Maryland" 0.51514 0.512735182336356 0.746 0.738
"6125" 94 52 4 "MARYLAN" 0 0.346 0.024 76 20 1 0.423 0.419 0 -1 0 -1 0 "Maryland" 0.50052 0.498115182336356 0.523 0.519
"6126" 94 52 5 "MARYLAN" 0 -0.295 -0.099 76 20 1 0.577 0.526 0 1 0 0 0 "Maryland" 0.5873 0.584895182336356 0.477 0.526
"6127" 94 52 6 "MARYLAN" 0 0.115 0.137 76 20 1 0.708 0.737 0 1 0 1 1 "Maryland" 0.45197 0.449565182336356 0.608 0.637
"6128" 94 52 7 "MARYLAN" 0 -0.626 -0.169 76 20 0 NA NA 0 1 1 1 1 "Maryland" 0.81637 0.813965182336356 NA NA
"6129" 94 52 8 "MARYLAN" 0 -0.224 -0.367 76 20 0 0.474 0.341 0 0 -1 -1 0 "Maryland" 0.51673 0.514325182336356 0.474 0.441
"6130" 94 3 1 "MASSACH" 0 -0.084 -0.327 76 21 1 0.362 0.289 0 -1 0 -1 -1 "Massachu" 0.58493 0.57818 0.462 0.389
"6131" 94 3 2 "MASSACH" 0 -0.276 -0.058 76 21 0 0.764 NA 0 1 1 1 1 "Massachu" 0.60903 0.60228 0.664 NA
"6132" 94 3 3 "MASSACH" 0 -0.242 -0.262 76 21 0 NA 0.563 0 1 1 0 0 "Massachu" 0.60886 0.60211 NA 0.563
"6133" 94 3 4 "MASSACH" 0 -0.475 -0.299 76 21 0 0.521 0.779 0 1 1 1 1 "Massachu" 0.57095 0.5642 0.421 0.679
"6134" 94 3 5 "MASSACH" 0 -0.399 -0.197 76 21 0 0.673 0.606 0 1 1 -1 0 "Massachu" 0.5904 0.58365 0.573 0.706
"6135" 94 3 6 "MASSACH" 0 -0.516 -0.262 76 21 0 0.57 NA 0 1 1 1 1 "Massachu" 0.5508 0.54405 0.47 NA
"6136" 94 3 7 "MASSACH" 0 -0.3 -0.026 76 21 0 0.814 NA 0 0 1 1 1 "Massachu" 0.59452 0.58777 0.814 NA
"6137" 94 3 8 "MASSACH" 0 -0.346 0.094 76 21 1 0.799 NA 0 1 0 1 1 "Massachu" 0.65359 0.64684 0.699 NA
"6138" 94 3 9 "MASSACH" 0 -0.367 -0.088 76 21 0 0.751 NA 0 1 1 1 1 "Massachu" 0.56393 0.55718 0.651 NA
"6139" 94 3 10 "MASSACH" 0 -0.1 -0.286 76 21 0 NA 0.358 0 -1 -1 -1 -1 "Massachu" 0.5553 0.54855 NA 0.458
"6140" 94 3 11 "MASSACH" 0 -0.286 0.093 76 21 0 NA NA 0 1 1 1 1 "Massachu" 0.58666 0.57991 NA NA
"6141" 94 3 12 "MASSACH" 0 -0.432 -0.265 76 21 0 NA 0.748 0 1 1 1 1 "Massachu" 0.52644 0.51969 NA 0.648
"6142" 94 23 1 "MICHIGA" 0 -0.499 -0.266 76 22 0 0.934 0.912 0 1 1 1 1 "Michigan" 0.90614 0.93089 0.834 0.812
"6143" 94 23 2 "MICHIGA" 0 0.038 -0.199 76 22 0 0.499 0.465 0 0 -1 -1 -1 "Michigan" 0.45391 0.47866 0.499 0.565
"6144" 94 23 3 "MICHIGA" 0 0.163 -0.175 76 22 1 0.49 0.482 0 -1 0 -1 0 "Michigan" 0.40079 0.42554 0.59 0.582
"6145" 94 23 4 "MICHIGA" 0 0.378 -0.042 76 22 0 0.393 0.461 0 0 NA -1 -1 "Michigan" 0.40804 0.43279 0.393 0.561
"6146" 94 23 5 "MICHIGA" 0 -0.328 -0.08 76 22 1 0.464 0.548 0 1 0 1 -1 "Michigan" 0.32248 0.34723 0.364 0.448
"6147" 94 23 6 "MICHIGA" 0 -0.338 -0.289 76 22 0 0.531 0.502 0 1 1 0 NA "Michigan" 0.41377 0.43852 0.431 0.502
"6148" 94 23 7 "MICHIGA" 0 -0.501 -0.209 76 22 0 0.712 0.661 0 0 1 1 1 "Michigan" 0.52349 0.54824 0.712 0.561
"6149" 94 23 8 "MICHIGA" 0 -0.194 0.016 76 22 1 0.594 0.558 0 1 0 1 1 "Michigan" 0.44465 0.4694 0.494 0.458
"6150" 94 23 9 "MICHIGA" 0 0.171 -0.151 76 22 0 0.296 0.427 0 -1 -1 -1 -1 "Michigan" 0.35941 0.38416 0.396 0.527
"6151" 94 23 10 "MICHIGA" 0 0.181 -0.093 76 22 1 0.431 0.461 0 -1 0 -1 -1 "Michigan" 0.41094 0.43569 0.531 0.561
"6152" 94 23 11 "MICHIGA" 0 0.09 -0.201 76 22 1 0.45 0.489 0 -1 0 -1 0 "Michigan" 0.48842 0.51317 0.55 0.589
"6153" 94 23 12 "MICHIGA" 0 -0.291 0.053 76 22 0 0.526 0.723 0 0 0 1 1 "Michigan" 0.45683 0.48158 0.526 0.623
"6154" 94 23 13 "MICHIGA" 0 -0.452 -0.067 76 22 1 0.903 0.887 0 1 0 1 1 "Michigan" 0.88611 0.91086 0.803 0.787
"6155" 94 23 14 "MICHIGA" 0 -0.317 -0.018 76 22 0 0.67 0.724 0 1 1 1 1 "Michigan" 0.4865 0.51125 0.57 0.624
"6156" 94 23 15 "MICHIGA" 0 -0.41 0.001 76 22 0 0.75 0.79 0 1 1 1 1 "Michigan" 0.5283 0.55305 0.65 0.69
"6157" 94 23 16 "MICHIGA" 0 -0.291 0.038 76 22 0 0.77 0.791 0 1 1 1 1 "Michigan" 0.55347 0.57822 0.67 0.691
"6158" 94 23 17 "MICHIGA" 0 -0.454 -0.218 76 22 0 0.651 0.703 0 1 1 0 1 "Michigan" 0.49819 0.52294 0.551 0.703
"6159" 94 23 18 "MICHIGA" 0 -0.295 -0.089 76 22 1 0.668 0.594 0 1 0 -1 -1 "Michigan" 0.46102 0.48577 0.568 0.694
"6160" 94 23 19 "MICHIGA" 0 0.182 -0.211 76 22 0 0.328 0.37 0 -1 -1 -1 0 "Michigan" 0.36753 0.39228 0.428 0.47
"6161" 94 33 1 "MINNESO" 0 0.1 -0.196 76 23 1 0.309 0.374 0 -1 0 -1 -1 "Minnesot" 0.51655 0.4921 0.409 0.474
"6162" 94 33 2 "MINNESO" 0 0.254 -0.064 76 23 0 0.397 0.469 0 -1 -1 0 -1 "Minnesot" 0.50438 0.47993 0.497 0.469
"6163" 94 33 3 "MINNESO" 0 0.109 -0.35 76 23 0 0.326 0.396 0 -1 -1 -1 0 "Minnesot" 0.49134 0.46689 0.426 0.496
"6164" 94 33 4 "MINNESO" 0 -0.305 -0.007 76 23 0 0.69 0.76 0 0 1 1 1 "Minnesot" 0.60761 0.58316 0.69 0.66
"6165" 94 33 5 "MINNESO" 0 -0.469 -0.185 76 23 1 0.731 0.749 0 1 0 1 1 "Minnesot" 0.63612 0.61167 0.631 0.649
"6166" 94 33 6 "MINNESO" 0 -0.431 -0.16 76 23 0 0.598 0.554 0 1 1 0 1 "Minnesot" 0.57294 0.54849 0.498 0.554
"6167" 94 33 7 "MINNESO" 0 -0.309 0.028 76 23 1 0.73 0.75 0 1 0 1 1 "Minnesot" 0.56876 0.54431 0.63 0.65
"6168" 94 33 8 "MINNESO" 0 -0.407 0.027 76 23 0 NA 0.703 0 1 1 0 NA "Minnesot" 0.6592 0.63475 NA 0.703
"6169" 94 46 1 "MISSISS" 0 0.064 0.329 76 24 0 NA NA 0 1 1 1 1 "Mississi" 0.61657 0.55832 NA NA
"6170" 94 46 2 "MISSISS" 0 0.079 0.241 76 24 0 0.638 0.705 0 1 1 1 0 "Mississi" 0.52924 0.47099 0.538 0.605
"6171" 94 46 3 "MISSISS" 0 0.315 0.367 76 24 0 0.939 NA 0 1 1 1 1 "Mississi" 0.48919 0.43094 0.839 NA
"6172" 94 46 4 "MISSISS" 0 0.249 0.081 76 24 0 0.221 0.291 0 -1 -1 -1 -1 "Mississi" 0.44963 0.39138 0.321 0.391
"6173" 94 46 5 "MISSISS" 0 0.329 0.17 76 24 1 0.318 0.165 0 -1 0 -1 -1 "Mississi" 0.47104 0.41279 0.418 0.265
"6174" 94 34 1 "MISSOUR" 0 -0.607 -0.129 76 25 0 0.656 0.683 0 1 1 1 1 "Missouri" 0.7098 0.708382571077298 0.556 0.583
"6175" 94 34 2 "MISSOUR" 0 -0.24 0.055 76 25 0 0.511 0.61 0 0 0 1 1 "Missouri" 0.43367 0.432252571077297 0.511 0.51
"6176" 94 34 3 "MISSOUR" 0 -0.171 0.099 76 25 0 0.637 0.754 0 0 0 1 1 "Missouri" 0.48629 0.484872571077297 0.637 0.654
"6177" 94 34 4 "MISSOUR" 0 0.026 0.214 76 25 0 0.559 0.679 0 0 0 1 1 "Missouri" 0.51904 0.517622571077297 0.559 0.579
"6178" 94 34 5 "MISSOUR" 0 -0.365 0.033 76 25 1 0.708 0.691 0 1 0 1 1 "Missouri" 0.59234 0.590922571077298 0.608 0.591
"6179" 94 34 6 "MISSOUR" 0 -0.141 0.07 76 25 0 0.409 0.789 0 0 -1 1 1 "Missouri" 0.52013 0.518712571077298 0.409 0.689
"6180" 94 34 7 "MISSOUR" 0 0.418 0.122 76 25 0 0.38 0.477 0 -1 -1 -1 0 "Missouri" 0.47345 0.472032571077297 0.48 0.577
"6181" 94 34 8 "MISSOUR" 0 0.228 0.228 76 25 0 0.687 0.699 0 1 1 1 0 "Missouri" 0.46958 0.468162571077297 0.587 0.599
"6182" 94 34 9 "MISSOUR" 0 -0.169 0.102 76 25 0 0.559 0.664 0 0 0 1 0 "Missouri" 0.49657 0.495152571077297 0.559 0.564
"6183" 94 34 10 "MISSOUR" 0 -0.138 0.177 76 25 0 0.721 0.728 0 1 1 1 1 "Missouri" 0.57298 0.571562571077298 0.621 0.628
"6184" 94 64 1 "MONTANA" 0 -0.232 -0.062 76 26 1 0.664 0.548 0 1 0 -1 0 "Montana" 0.46358 0.496452460145557 0.564 0.648
"6185" 94 64 2 "MONTANA" 0 -0.199 0.078 76 26 0 0.45 0.63 0 0 1 1 0 "Montana" 0.46062 0.493492460145557 0.45 0.53
"6186" 94 35 1 "NEBRASK" 0 0.16 -0.104 76 27 0 0.268 0.467 0 -1 -1 -1 -1 "Nebraska" 0.41286 0.41961 0.368 0.567
"6187" 94 35 2 "NEBRASK" 0 0.278 -0.075 76 27 0 0.546 0.448 0 0 1 -1 0 "Nebraska" 0.39756 0.40431 0.546 0.548
"6188" 94 35 3 "NEBRASK" 0 0.251 -0.067 76 27 0 0.253 0.498 0 -1 -1 0 1 "Nebraska" 0.37161 0.37836 0.353 0.498
"6189" 94 65 1 "NEVADA" 0 -0.064 0.058 76 28 0 0.864 0.605 0 1 1 -1 0 "Nevada" 0.47731 0.512928785032727 0.764 0.705
"6190" 94 4 1 "NEW HAM" 0 -0.17 -0.066 76 29 1 0.692 0.521 0 1 0 0 NA "New_Hamp" 0.43377 0.436402437694581 0.592 0.521
"6191" 94 4 2 "NEW HAM" 0 0.161 -0.165 76 29 1 0.395 0.358 0 -1 0 -1 -1 "New_Hamp" 0.45152 0.454152437694581 0.495 0.458
"6192" 94 12 1 "NEW JER" 0 -0.245 -0.049 76 30 1 0.708 0.599 0 1 0 -1 0 "New_Jers" 0.57645 0.575584111435124 0.608 0.699
"6193" 94 12 2 "NEW JER" 0 -0.114 -0.107 76 30 1 0.617 0.581 0 1 0 -1 -1 "New_Jers" 0.50457 0.503704111435124 0.517 0.681
"6194" 94 12 3 "NEW JER" 0 -0.38 -0.035 76 30 1 0.626 0.698 0 1 0 1 0 "New_Jers" 0.43991 0.439044111435124 0.526 0.598
"6195" 94 12 4 "NEW JER" 0 -0.461 -0.086 76 30 1 0.674 0.667 0 1 0 1 0 "New_Jers" 0.5375 0.536634111435124 0.574 0.567
"6196" 94 12 5 "NEW JER" 0 -0.082 -0.39 76 30 1 0.319 0.449 0 -1 0 0 -1 "New_Jers" 0.4069 0.406034111435124 0.419 0.449
"6197" 94 12 6 "NEW JER" 0 0.092 -0.292 76 30 0 0.403 0.464 0 -1 -1 -1 0 "New_Jers" 0.48314 0.482274111435124 0.503 0.564
"6198" 94 12 7 "NEW JER" 0 -0.411 -0.308 76 30 1 0.565 0.528 0 1 0 -1 -1 "New_Jers" 0.41932 0.418454111435124 0.465 0.628
"6199" 94 12 8 "NEW JER" 0 -0.243 -0.002 76 30 0 0.709 0.75 0 1 1 1 0 "New_Jers" 0.47934 0.478474111435124 0.609 0.65
"6200" 94 12 9 "NEW JER" 0 -0.396 -0.091 76 30 1 0.455 0.662 0 1 0 1 0 "New_Jers" 0.4551 0.454234111435124 0.355 0.562
"6201" 94 12 10 "NEW JER" 0 -0.416 -0.145 76 30 0 0.838 0.842 0 1 1 1 1 "New_Jers" 0.72544 0.724574111435124 0.738 0.742
"6202" 94 12 11 "NEW JER" 0 -0.259 -0.083 76 30 0 0.685 0.702 0 1 1 1 0 "New_Jers" 0.48503 0.484164111435124 0.585 0.602
"6203" 94 12 12 "NEW JER" 0 -0.087 -0.203 76 30 0 0.265 0.333 0 -1 -1 -1 -1 "New_Jers" 0.46165 0.460784111435124 0.365 0.433
"6204" 94 12 13 "NEW JER" 0 -0.394 -0.088 76 30 1 0.513 0.573 0 1 0 -1 -1 "New_Jers" 0.40685 0.405984111435124 0.413 0.673
"6205" 94 12 14 "NEW JER" 0 -0.29 0.086 76 30 0 0.525 0.832 0 0 1 1 1 "New_Jers" 0.56562 0.564754111435124 0.525 0.732
"6206" 94 12 15 "NEW JER" 0 -0.284 0.072 76 30 0 0.661 0.721 0 1 1 1 1 "New_Jers" 0.53639 0.535524111435124 0.561 0.621
"6207" 94 66 1 "NEW MEX" 0 0.22 -0.067 76 31 1 0.275 0.404 0 -1 0 -1 0 "New_Mexi" 0.49317 0.528784348840004 0.375 0.504
"6208" 94 66 2 "NEW MEX" 0 0.226 0.226 76 31 0 0.703 0.676 0 1 1 1 1 "New_Mexi" 0.48051 0.516124348840004 0.603 0.576
"6209" 94 13 1 "NEW YOR" 0 -0.139 -0.075 76 32 0 0.687 0.694 0 1 1 1 1 "New_York" 0.45626 0.449774576751182 0.587 0.594
"6210" 94 13 2 "NEW YOR" 0 -0.316 -0.151 76 32 1 0.574 0.522 0 1 0 -1 0 "New_York" 0.45399 0.447504576751182 0.474 0.622
"6211" 94 13 3 "NEW YOR" 0 -0.206 -0.07 76 32 1 0.526 0.529 0 1 0 -1 0 "New_York" 0.45773 0.451244576751182 0.426 0.629
"6212" 94 13 4 "NEW YOR" 0 0.111 -0.159 76 32 0 0.442 0.464 0 -1 -1 -1 0 "New_York" 0.48796 0.481474576751182 0.542 0.564
"6213" 94 13 5 "NEW YOR" 0 0.147 -0.225 76 32 1 0.443 0.458 0 -1 0 -1 0 "New_York" 0.48292 0.476434576751182 0.543 0.558
"6214" 94 13 6 "NEW YOR" 0 -0.251 -0.125 76 32 1 0.65 0.667 0 1 0 1 1 "New_York" 0.49538 0.488894576751182 0.55 0.567
"6215" 94 13 7 "NEW YOR" 0 -0.358 -0.065 76 32 0 NA NA 0 1 1 1 1 "New_York" 0.73215 0.725664576751182 NA NA
"6216" 94 13 8 "NEW YOR" 0 -0.599 -0.254 76 32 0 0.78 0.79 0 1 1 1 1 "New_York" 0.6669 0.660414576751183 0.68 0.69
"6217" 94 13 9 "NEW YOR" 0 -0.174 0.075 76 32 0 NA NA 0 1 1 1 1 "New_York" 0.45677 0.450284576751182 NA NA
"6218" 94 13 10 "NEW YOR" 0 -0.216 0.031 76 32 0 NA NA 0 1 1 1 1 "New_York" 0.57151 0.565024576751182 NA NA
"6219" 94 13 11 "NEW YOR" 0 -0.487 -0.206 76 32 0 0.815 0.836 0 1 1 0 1 "New_York" 0.70012 0.693634576751182 0.715 0.836
"6220" 94 13 12 "NEW YOR" 0 -0.557 -0.168 76 32 0 0.89 0.851 0 1 1 1 1 "New_York" 0.82497 0.818484576751182 0.79 0.751
"6221" 94 13 13 "NEW YOR" 0 -0.476 -0.18 76 32 0 0.837 0.818 0 1 1 0 1 "New_York" 0.71722 0.710734576751182 0.737 0.818
"6222" 94 13 14 "NEW YOR" 0 -0.561 -0.208 76 32 0 0.861 0.861 0 1 1 0 1 "New_York" 0.78133 0.774844576751182 0.761 0.861
"6223" 94 13 15 "NEW YOR" 0 -0.187 0.082 76 32 0 0.673 0.606 0 1 1 0 NA "New_York" 0.49818 0.491694576751182 0.573 0.606
"6224" 94 13 16 "NEW YOR" 0 -0.503 -0.26 76 32 0 0.829 0.789 0 1 1 1 1 "New_York" 0.71329 0.706804576751182 0.729 0.689
"6225" 94 13 17 "NEW YOR" 0 -0.243 0.138 76 32 0 0.763 0.693 0 1 1 1 0 "New_York" 0.54795 0.541464576751183 0.663 0.593
"6226" 94 13 18 "NEW YOR" 0 -0.506 -0.263 76 32 0 0.791 0.803 0 1 1 1 1 "New_York" 0.63098 0.624494576751182 0.691 0.703
"6227" 94 13 19 "NEW YOR" 0 -0.581 -0.165 76 32 0 NA NA 0 1 1 1 1 "New_York" 0.87128 0.864794576751183 NA NA
"6228" 94 13 20 "NEW YOR" 0 -0.616 -0.19 76 32 0 0.867 0.835 0 0 1 1 1 "New_York" 0.76672 0.760234576751182 0.867 0.735
"6229" 94 13 21 "NEW YOR" 0 -0.601 -0.194 76 32 0 NA NA 0 1 1 1 1 "New_York" 0.90725 0.900764576751182 NA NA
"6230" 94 13 22 "NEW YOR" 0 -0.529 -0.232 76 32 0 0.893 0.904 0 1 1 1 1 "New_York" 0.76525 0.758764576751182 0.793 0.804
"6231" 94 13 23 "NEW YOR" 0 -0.176 -0.123 76 32 0 0.464 0.424 0 0 0 -1 -1 "New_York" 0.52474 0.518254576751182 0.464 0.524
"6232" 94 13 24 "NEW YOR" 0 -0.401 -0.331 76 32 0 0.552 0.578 0 1 1 0 1 "New_York" 0.4704 0.463914576751182 0.452 0.578
"6233" 94 13 25 "NEW YOR" 0 0.019 -0.279 76 32 0 0.295 0.34 0 -1 -1 -1 -1 "New_York" 0.42146 0.414974576751182 0.395 0.44
"6234" 94 13 26 "NEW YOR" 0 -0.043 -0.192 76 32 0 0.335 0.416 0 -1 -1 -1 0 "New_York" 0.4645 0.458014576751182 0.435 0.516
"6235" 94 13 27 "NEW YOR" 0 -0.313 -0.149 76 32 0 0.666 0.551 0 1 1 0 0 "New_York" 0.44936 0.442874576751182 0.566 0.551
"6236" 94 13 28 "NEW YOR" 0 -0.08 0.067 76 32 0 0.794 0.822 0 1 1 1 1 "New_York" 0.48589 0.479404576751182 0.694 0.722
"6237" 94 13 29 "NEW YOR" 0 -0.32 -0.164 76 32 0 0.511 0.545 0 1 1 -1 0 "New_York" 0.39081 0.384324576751182 0.411 0.645
